sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
PY52R	2006	2006-04-04	4	0	9.741				6.297999999999999	22.628				9.373	322.2													3000.0																								6.435	
PY52R	2006	2006-04-04	15	0	4.815		1.561	16.297	1.1909999999999998	22.628				4.815	316.83													3000.0																								3.891	
PY52R	2006	2006-04-04	3	0	10.909		3.0669999999999997	33.453	6.435	22.628				10.495	291.77													3000.0																								6.435	
PY52R	2006	2006-04-04	19	0	2.045				1.4069999999999998	22.628				2.045	660.51													3000.0																								1.9240000000000002	
PY52R	2006	2006-04-04	21	0	5.3839999999999995	3.384			1.5330000000000001	22.628			2.39	4.867	234.49	241.65	103.82											3000.0																								2.42	
PY52R	2006	2006-04-05	6	0	10.780999999999999				2.318	22.628			4.635	10.780999999999999		272.08	103.82											3000.0																								6.131	
PY52R	2006	2006-04-05	21	0	8.581		3.548	30.45	2.369	22.628				8.499	241.65													3000.0																								6.263999999999999	
PY52R	2006	2006-04-05	7	0	9.604		2.946	28.296999999999997	2.318	22.628			3.9939999999999998	9.222000000000001		315.04	103.82											3000.0																								6.263999999999999	
PY52R	2006	2006-04-05	13	0	6.04				1.128	22.628				6.066	411.7													3000.0																								4.6110000000000015	
PY52R	2006	2006-04-05	9	0	11.193		2.887	34.353	1.392	22.628				11.193	273.87													3000.0																								5.749	
PY52R	2006	2006-04-05	18	0	3.3989999999999996		3.173	10.784	1.237	22.628				3.489	288.19													3000.0																								2.293	
PY52R	2006	2006-04-05	5	0	11.984000000000002		3.295	39.483000000000004	2.7239999999999998	22.628			4.47	11.747		279.24	107.4											3000.0																								6.505	
PY52R	2006	2006-04-05	1	0	11.074000000000002				6.066	22.628				11.074000000000002	270.29													3000.0																								7.016	
PY52R	2006	2006-04-05	4	0	11.015		2.793	33.684	6.4	22.628				11.015	315.04													3000.0																								6.4	
PY52R	2006	2006-04-05	2	0	9.682		2.8339999999999996	30.645	6.505	22.628				9.682	309.67													3000.0																								6.6110000000000015	
PY52R	2006	2006-04-05	0	0	11.81		3.2319999999999998	40.496	5.905	22.628				11.81	272.08													3000.0																								6.47	
PY52R	2006	2006-04-05	17	0					1.429	22.628																		3000.0																									
PY52R	2006	2006-04-05	19	0	5.037		3.35	16.872	1.575	22.628				5.478	255.97													3000.0																								2.407	
PY52R	2006	2006-04-05	16	0	2.968	1.0		10.953	1.4140000000000001	22.628				2.968	254.18													3000.0																								2.102	
PY52R	2006	2006-04-05	15	0	3.6839999999999997	1.0		13.513	1.484	22.628				3.6839999999999997	252.39													3000.0																								2.5269999999999997	
PY52R	2006	2006-04-05	14	0					1.197	22.628																		3000.0																									
PY52R	2006	2006-04-05	11	0	5.419	1.0			1.3769999999999998	22.628				5.419	268.5													3000.0																								2.8289999999999997	
PY52R	2006	2006-04-05	8	0					1.7069999999999999	22.628																		3000.0																									
PY52R	2006	2006-04-05	10	0	11.684000000000001		2.237	39.141999999999996	1.9780000000000002	22.628				11.684000000000001	297.14													3000.0																								10.054	
PY52R	2006	2006-04-05	20	0	4.686				1.476	22.628				4.686	264.92													3000.0																								2.7239999999999998	
PY52R	2006	2006-04-05	12	0					1.476	22.628																		3000.0																									
PY52R	2006	2006-04-05	3	0	9.615		2.847	27.373	6.001	22.628				9.946	345.47													3000.0																								6.683	
PY52R	2006	2006-04-05	23	0	8.427999999999999				3.489	22.628				8.134	284.61													3000.0																								6.435	
PY52R	2006	2006-04-05	22	0	8.452		3.385	28.61	2.905	22.628				8.314	270.29													3000.0																								5.905	
PY52R	2006	2006-04-06	6	0	9.699		3.517	34.11	3.8280000000000003	22.628				10.0	250.6													3000.0																								6.164	
PY52R	2006	2006-04-06	22	0	8.113		3.343	27.12	6.098	22.628				8.545	282.82													3000.0																								6.197	
PY52R	2006	2006-04-06	19	0	2.875				1.369	22.628				2.952	336.52													3000.0																								2.011	
PY52R	2006	2006-04-06	2	0	7.407999999999999		2.741	22.671999999999997	6.47	22.628				7.407999999999999	356.21													3000.0																								6.47	
PY52R	2006	2006-04-06	11	0	5.905				1.11	22.628				5.905	282.82													3000.0																								3.4330000000000003	
PY52R	2006	2006-04-06	9	0	10.001		2.0180000000000002	20.187	1.9780000000000002	22.628				9.682	508.36													3000.0																								3.47	
PY52R	2006	2006-04-06	14	0	4.026				1.689	22.628				4.022														3000.0																								3.5460000000000003	
PY52R	2006	2006-04-06	4	0	10.107999999999999		2.8480000000000003	31.88	6.575	22.628				10.107999999999999	304.3													3000.0																								6.575	
PY52R	2006	2006-04-06	18	0	2.783				2.281	22.628				2.783														3000.0																								2.281	
PY52R	2006	2006-04-06	5	0	12.460999999999999		3.2880000000000003	40.97	4.512	22.628				12.065999999999999	273.87													3000.0																								6.47	
