sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
GU421	2010	03/02/2010	13	0	6.8																							3000.0																									
GU421	2010	03/02/2010	18	0	4.7																							3000.0																									
GU421	2010	03/02/2010	12	0	6.8																							3000.0																									
GU421	2010	03/02/2010	1	0	6.8																							3000.0																									
GU421	2010	03/02/2010	9	0	11.4																							3000.0																									
GU421	2010	03/03/2010	12	0	6.8																																																
GU421	2010	03/03/2010	0	0	5.6																																																
GU421	2010	03/03/2010	7	0	12.9																																																
GU421	2010	03/03/2010	17	0	4.8																																																
GU421	2010	03/03/2010	9	0	12.3																																																
GU421	2010	03/03/2010	3	0	10.6																																																
GU421	2010	03/03/2010	8	0	12.5																																																
GU421	2010	03/03/2010	22	0	2.1																																																
GU421	2010	03/03/2010	2	0	7.6																																																
GU421	2010	03/03/2010	21	0	3.2																																																
GU421	2010	03/03/2010	14	0	4.6																																																
GU421	2010	03/03/2010	13	0	5.1																																																
GU421	2010	03/03/2010	19	0	4.4																																																
GU421	2010	03/03/2010	20	0	3.0																																																
GU421	2010	03/03/2010	1	0	6.1																																																
GU421	2010	03/03/2010	18	0	5.1																																																
GU421	2010	03/03/2010	15	0	4.8																																																
GU421	2010	03/03/2010	16	0	4.4																																																
GU421	2010	03/03/2010	6	0	13.0																																																
GU421	2010	03/03/2010	11	0	7.8																																																
GU421	2010	03/03/2010	5	0	12.4																																																
GU421	2010	03/03/2010	23	0	4.0																																																
GU421	2010	03/03/2010	4	0	12.8																																																
GU421	2010	03/03/2010	10	0	9.9																																																
GU421	2010	03/04/2010	21	0	1.5																							3000.0																									
GU421	2010	03/04/2010	15	0	4.8																							3000.0																									
GU421	2010	03/04/2010	20	0	2.8																							3000.0																									
GU421	2010	03/04/2010	11	0	10.0																							3000.0																									
GU421	2010	03/04/2010	0	0	5.4																							3000.0																									
GU421	2010	03/04/2010	5	0	11.0																							3000.0																									
GU421	2010	03/04/2010	9	0	11.9																							3000.0																									
GU421	2010	03/04/2010	8	0	15.9																							3000.0																									
GU421	2010	03/04/2010	14	0	6.1																							3000.0																									
GU421	2010	03/04/2010	4	0	10.1																							3000.0																									
