sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
AS237	2010	2010-07-31	10	0	6.4			2.7	2.0	4.0																		3000.0																									
AS237	2010	2010-07-31	12	0	5.8			2.9	2.0																			3000.0																									
AS237	2010	2010-08-02	12	0	6.5			2.9	2.0	3.8																		3000.0																									
AS237	2010	2010-08-02	8	0	5.2			2.6	2.0	4.0																		3000.0																									
AS237	2010	2010-08-02	11	0	6.3			2.8	2.0	3.8																		3000.0																									
AS237	2010	2010-08-02	5	0	6.4			3.3	2.0	4.0																		3000.0																									
AS237	2010	2010-08-02	7	0	6.0			2.5	2.0																			3000.0																									
AS237	2010	2010-08-02	9	0	5.6			2.6	2.0	4.0																		3000.0																									
AS237	2010	2010-08-02	6	0	5.3			2.6	2.0	4.0																		3000.0																									
AS237	2010	2010-08-02	4	0	6.2			3.0	2.0	6.0																		3000.0																									
AS237	2010	2010-08-02	10	0	5.8			2.6	2.0	4.0																		3000.0																									
AS237	2010	2010-08-04	12	0	5.5			2.5	2.0	4.4																		3000.0																									
AS237	2010	2010-08-04	10	0	8.2			2.9	2.0	4.0																		3000.0																									
AS237	2010	2010-08-04	9	0	8.0			2.9	2.0	4.3																		3000.0																									
AS237	2010	2010-08-04	5	0	6.2			2.7	2.0	5.5																		3000.0																									
AS237	2010	2010-08-04	4	0	5.0			3.5	2.0																			3000.0																									
AS237	2010	2010-08-04	11	0	6.4			3.0	2.0	3.9																		3000.0																									
AS237	2010	2010-08-04	7	0	7.0			2.3	2.0	6.0																		3000.0																									
AS237	2010	2010-08-04	8	0	7.1			2.7	2.0	4.4																		3000.0																									
