sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
LY164	2004	2004-12-01	19	30	0.0								0.0						0.0	0.0						0.0	0.0				0.0					0.0					0.0		0.0	0.0									
LY164	2004	2004-12-01	1	30	4.452				2.154		2.154		0.0	4.7589999999999995					0.0	0.0						0.0	0.0				-0.289					344.431					123.15100000000001		7.126	61.575									
LY164	2004	2004-12-01	13	30	6.228				5.296				0.0	6.8870000000000005					0.0	0.0						0.0	0.0				-0.37799999999999995					246.537					78.892		9.013	39.446									
LY164	2004	2004-12-01	21	30	2.984								0.0						0.0	0.0						0.0	0.0				-0.847					374.017					97.79299999999999		5.099	48.897									
LY164	2004	2004-12-01	4	30	3.074				2.122		2.122		0.0	2.8760000000000003					0.0	0.0						0.0	0.0				-0.23199999999999998					340.483					130.513		3.6719999999999997	65.257									
LY164	2004	2004-12-01	10	30	6.3770000000000024				6.18		6.18		0.0	6.523					0.0	0.0						0.0	0.0				-0.293					263.759					103.037		12.026	51.518									
LY164	2004	2004-12-01	18	30	0.0								0.0						0.0	0.0						0.0	0.0				0.0					0.0					0.0		0.0	0.0									
LY164	2004	2004-12-01	8	30	5.59				4.074		4.074		2.178	5.175					0.0	0.0						0.0	0.0				0.342					252.36					91.66		6.6960000000000015	45.83									
LY164	2004	2004-12-01	17	30	2.186				1.751		1.751		0.0	2.186					0.0	0.0						0.0	0.0				0.004					285.506					80.464		1.005	40.232									
LY164	2004	2004-12-01	16	30	3.134				1.973		1.973		0.0	3.134					0.0	0.0						0.0	0.0				-0.084					294.885					109.647		2.9160000000000004	54.823									
LY164	2004	2004-12-01	2	30	4.061				1.764		1.764		0.0	4.552					0.0	0.0						0.0	0.0				0.057					339.586					124.676		5.1610000000000005	62.338									
LY164	2004	2004-12-01	11	30	6.78				4.105		4.105		3.553	6.78					0.0	0.0						0.0	0.0				-0.245					227.084					64.529		8.583	32.264									
LY164	2004	2004-12-01	15	30	3.685								0.0						0.0	0.0						0.0	0.0				-0.166					263.882					86.86200000000002		3.448	43.431000000000004									
LY164	2004	2004-12-01	14	30	5.296				4.681		4.681		0.0	5.765					0.0	0.0						0.0	0.0				-0.212					255.172					86.134		6.7829999999999995	43.067									
LY164	2004	2004-12-01	3	30	3.102				2.6510000000000002				0.0	3.029					0.0	0.0						0.0	0.0				-0.191					372.202					125.681		5.059	62.841									
LY164	2004	2004-12-01	6	30	2.525				1.798				0.0	2.525					0.0	0.0						0.0	0.0				-0.258					307.856					91.58		1.9980000000000002	45.79									
LY164	2004	2004-12-01	23	30	3.237				2.897		2.897		0.0	4.073					0.0	0.0						0.0	0.0				-0.833					440.07099999999997					148.69799999999995		8.743	74.34899999999998									
LY164	2004	2004-12-01	9	30	6.624				2.8569999999999998		2.8569999999999998		0.0	6.473					0.0	0.0						0.0	0.0				-0.07					245.03599999999997					52.411		6.51	26.206									
LY164	2004	2004-12-01	22	30	3.31				2.286		2.286		0.0	4.1339999999999995					0.0	0.0						0.0	0.0				-0.16899999999999998					317.712					102.53		3.1889999999999996	51.265									
LY164	2004	2004-12-01	0	30	4.1960000000000015				1.662		1.662		0.0	5.644					0.0	0.0						0.0	0.0				-0.28					370.119					125.977		6.584	62.988									
LY164	2004	2004-12-01	20	30	0.0								0.0						0.0	0.0						0.0	0.0				0.0					0.0					0.0		0.0	0.0									
LY164	2004	2004-12-01	5	30	2.372								0.0						0.0	0.0						0.0	0.0				2.372					0.0					0.0		0.0	0.0									
LY164	2004	2004-12-01	7	30	3.713				3.6010000000000004		3.6010000000000004		0.0	4.169					0.0	0.0						0.0	0.0				-0.19399999999999998					266.752					96.941		3.9410000000000003	48.471000000000004									
LY164	2004	2004-12-01	12	30	6.228				5.377999999999999		5.377999999999999		0.0	6.228					0.0	0.0						0.0	0.0				-0.084					271.263					83.705		9.129	41.853									
LY164	2004	2004-12-02	12	30	6.001				3.83		4.9030000000000005		2.372	5.6770000000000005					0.0	0.0						0.0	0.0				-0.045					231.22799999999998					65.363		6.32	32.681									
LY164	2004	2004-12-02	5	30	0.0								0.0						0.0	0.0						0.0	0.0				0.0					0.0					0.0		0.0	0.0									
LY164	2004	2004-12-02	4	30	2.138								0.0						0.0	0.0						0.0	0.0				-0.218					352.848					124.054		2.448	62.027									
LY164	2004	2004-12-02	1	30	2.984				2.269		2.269		0.0	3.4610000000000003					0.0	0.0						0.0	0.0				-0.258					413.851					123.83200000000001		3.6639999999999997	61.916000000000004									
LY164	2004	2004-12-02	17	30	2.425				2.286		2.286		0.0	3.1430000000000002					0.0	0.0						0.0	0.0				-0.11800000000000001					269.689					88.99		1.472	44.495									
LY164	2004	2004-12-02	6	30	0.0								0.0						0.0	0.0						0.0	0.0				0.0					0.0					0.0		0.0	0.0									
LY164	2004	2004-12-02	16	30	2.7910000000000004				2.506				0.0	2.7910000000000004					0.0	0.0						0.0	0.0				-0.106					255.78099999999998					84.60799999999998		1.844	42.303999999999995									
LY164	2004	2004-12-02	19	30	0.0								0.0						0.0	0.0						0.0	0.0				0.0					0.0					0.0		0.0	0.0									
LY164	2004	2004-12-02	14	30	3.5260000000000002				2.8789999999999996				0.0	3.438					0.0	0.0						0.0	0.0				-0.18					269.055					116.00399999999999		4.07	58.001999999999995									
LY164	2004	2004-12-02	8	30	5.0169999999999995				3.11				2.095	4.539					0.0	0.0						0.0	0.0				-0.612					230.718					67.035		5.681	33.516999999999996									
