date	h	m	sonde	year	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
2013-07-03	14	0	KB548	2013	6.7			2.9	1.6																			3000.0																									
2013-07-03	15	0	KB548	2013	6.4			2.8	1.4	2.4																		3000.0																									
2013-07-03	16	0	KB548	2013	6.3			2.8	1.6																			3000.0																									
2013-07-03	17	0	KB548	2013	5.7			2.9	1.3	2.4																		3000.0																									
2013-07-03	18	0	KB548	2013	5.8			2.8	1.4	4.2																		3000.0																									
2013-07-03	19	0	KB548	2013	5.6			3.0	1.4	4.2																		3000.0																									
2013-07-03	20	0	KB548	2013	6.0			3.4	1.4																			3000.0																									
2013-07-03	21	0	KB548	2013	6.5			2.9	1.6	5.3																		3000.0																									
2013-07-03	22	0	KB548	2013	6.0			3.1	1.6	4.5																		3000.0																									
2013-07-03	23	0	KB548	2013	6.8			3.1	1.5	5.4																		3000.0																									
2013-07-04	0	0	KB548	2013	6.0			2.8	3.7																			3000.0																									
2013-07-04	1	0	KB548	2013	6.6			2.8	3.7	4.0																		3000.0																									
2013-07-04	2	0	KB548	2013	6.3			2.8	3.8	4.2																		3000.0																									
2013-07-04	9	0	KB548	2013	6.8			3.0	1.5	7.3																		3000.0																									
2013-07-04	10	0	KB548	2013	6.9			3.0	1.6	3.3																		3000.0																									
2013-07-04	11	0	KB548	2013	7.4			2.9	1.6	5.9																		3000.0																									
2013-07-04	12	0	KB548	2013	7.6			2.8	1.5	5.8																		3000.0																									
2013-07-04	13	0	KB548	2013	7.2			2.8	1.2	3.3																		3000.0																									
2013-07-04	14	0	KB548	2013	7.0			2.9	1.6	4.9																		3000.0																									
2013-07-04	15	0	KB548	2013					1.6	5.0																		3000.0																									
2013-07-04	16	0	KB548	2013					1.5	3.2																		3000.0																									
2013-07-04	17	0	KB548	2013					1.6	4.4																		3000.0																									
2013-07-04	18	0	KB548	2013					1.4	3.3																		3000.0																									
2013-07-04	19	0	KB548	2013					1.4	4.4																		3000.0																									
2013-07-04	20	0	KB548	2013	6.6			3.0	1.4	5.9																		3000.0																									
2013-07-04	21	0	KB548	2013	6.2			2.9	1.5	3.0																		3000.0																									
2013-07-04	22	0	KB548	2013	6.4			3.1	1.7	3.5																		3000.0																									
2013-07-04	23	0	KB548	2013					1.5	9.0																		3000.0																									
2013-07-05	0	0	KB548	2013	6.4			3.1	1.7	5.1																		3000.0																									
2013-07-05	1	0	KB548	2013					3.7	13.2																		3000.0																									
2013-07-05	2	0	KB548	2013					1.5	9.2																		3000.0																									
2013-07-05	3	0	KB548	2013	7.0			2.9	1.5	7.4																		3000.0																									
2013-07-05	4	0	KB548	2013					3.9	7.8																		3000.0																									
2013-07-05	5	0	KB548	2013					1.4	9.0																		3000.0																									
2013-07-05	6	0	KB548	2013					1.6	12.6																		3000.0																									
2013-07-05	7	0	KB548	2013					1.6	13.2																		3000.0																									
2013-07-05	8	0	KB548	2013					1.4	15.0																		3000.0																									
2013-07-05	9	0	KB548	2013	7.9			3.0	1.3	7.9																		3000.0																									
2013-07-05	10	0	KB548	2013	7.6			3.1	1.4	4.9																		3000.0																									
2013-07-05	11	0	KB548	2013	7.7			3.0	1.7	4.6																		3000.0																									
2013-07-05	12	0	KB548	2013	6.7			2.9	1.6	3.1																		3000.0																									
2013-07-05	13	0	KB548	2013	6.5			2.7	1.6	1.9																		3000.0																									
2013-07-05	14	0	KB548	2013	6.3			2.8	1.6	2.1																		3000.0																									
2013-07-05	15	0	KB548	2013	5.9			2.8	1.6	3.1																		3000.0																									
2013-07-05	16	0	KB548	2013	5.9			2.7	1.4	3.4																		3000.0																									
2013-07-05	17	0	KB548	2013	5.4			2.7	1.4	3.1																		3000.0																									
2013-07-05	18	0	KB548	2013					1.5	2.3																		3000.0																									
2013-07-05	19	0	KB548	2013					1.4	2.0																		3000.0																									
2013-07-05	20	0	KB548	2013	5.3			3.3	1.4	3.6																		3000.0																									
2013-07-05	21	0	KB548	2013	5.8			2.9	1.6	5.2																		3000.0																									
2013-07-05	22	0	KB548	2013					1.4	10.0																		3000.0																									
2013-07-05	23	0	KB548	2013	5.4			2.5	1.5	6.0																		3000.0																									
2013-07-06	0	0	KB548	2013					1.8	10.0																		3000.0																									
2013-07-06	1	0	KB548	2013					1.7	15.0																		3000.0																									
2013-07-06	2	0	KB548	2013					3.7	7.8																		3000.0																									
2013-07-06	3	0	KB548	2013	5.4			2.5	3.7	4.4																		3000.0																									
2013-07-06	4	0	KB548	2013	5.9			2.7	3.8	5.2																		3000.0																									
2013-07-06	5	0	KB548	2013	5.8			2.8	3.9																			3000.0																									
2013-07-06	6	0	KB548	2013	6.3			2.6	3.3	10.0																		3000.0																									
2013-07-06	7	0	KB548	2013					1.6	9.0																		3000.0																									
2013-07-06	8	0	KB548	2013					1.3	7.1																		3000.0																									
2013-07-06	9	0	KB548	2013	6.0			2.7	1.5	3.1																		3000.0																									
2013-07-06	10	0	KB548	2013	6.8			2.9	1.2																			3000.0																									
2013-07-06	11	0	KB548	2013	7.7			2.8	1.6	4.8																		3000.0																									
2013-07-06	12	0	KB548	2013	7.9			2.8	1.2	5.7																		3000.0																									
2013-07-06	13	0	KB548	2013	7.9			3.0	1.5	5.5																		3000.0																									
2013-07-06	14	0	KB548	2013	6.5			2.7	1.5	3.0																		3000.0																									
2013-07-06	15	0	KB548	2013	5.9			2.8	1.6	2.3																		3000.0																									
2013-07-06	16	0	KB548	2013	5.7			2.6	1.6	4.8																		3000.0																									
2013-07-06	17	0	KB548	2013	5.0			2.8	1.2	4.1																		3000.0																									
2013-07-06	18	0	KB548	2013	4.7			2.6	1.3	3.7																		3000.0																									
2013-07-06	19	0	KB548	2013	5.2			2.6	1.3	3.4																		3000.0																									
2013-07-06	20	0	KB548	2013	5.9			2.8	1.4	3.5																		3000.0																									
2013-07-06	21	0	KB548	2013	5.6			2.9	1.4	3.7																		3000.0																									
2013-07-06	22	0	KB548	2013	5.2			2.6	1.3	5.2																		3000.0																									
2013-07-06	23	0	KB548	2013					1.6	8.2																		3000.0																									
2013-07-07	0	0	KB548	2013					1.6	5.4																		3000.0																									
2013-07-07	1	0	KB548	2013					3.7	6.1																		3000.0																									
2013-07-07	2	0	KB548	2013					1.8	8.6																		3000.0																									
2013-07-07	3	0	KB548	2013	5.2			2.7	1.8	5.2																		3000.0																									
2013-07-07	4	0	KB548	2013					1.9	10.8																		3000.0																									
2013-07-07	5	0	KB548	2013					3.7	7.9																		3000.0																									
2013-07-07	6	0	KB548	2013					1.7	7.5																		3000.0																									
2013-07-07	7	0	KB548	2013					1.7	8.3																		3000.0																									
2013-07-07	8	0	KB548	2013					1.4	11.6																		3000.0																									
2013-07-07	9	0	KB548	2013	5.5			2.8	1.6	5.2																		3000.0																									
2013-07-07	10	0	KB548	2013	5.5			2.8	1.6	2.3																		3000.0																									
2013-07-07	11	0	KB548	2013	5.8			2.8	1.6	4.4																		3000.0																									
2013-07-07	12	0	KB548	2013	6.6			2.7	1.7	4.9																		3000.0																									
2013-07-07	13	0	KB548	2013	6.8			2.8	1.6	5.1																		3000.0																									
2013-07-07	14	0	KB548	2013	6.3			2.9	1.6	4.2																		3000.0																									
2013-07-07	15	0	KB548	2013	5.8			2.7	1.6	5.9																		3000.0																									
2013-07-07	16	0	KB548	2013	5.6			2.8	1.6	2.1																		3000.0																									
2013-07-07	17	0	KB548	2013					1.6																			3000.0																									
2013-07-07	18	0	KB548	2013					1.7	2.3																		3000.0																									
2013-07-07	19	0	KB548	2013	5.2			3.0	1.8																			3000.0																									
2013-07-07	20	0	KB548	2013	5.8			3.1	1.6																			3000.0																									
2013-07-07	21	0	KB548	2013	7.1			2.9	1.6	4.1																		3000.0																									
2013-07-07	22	0	KB548	2013	7.7			2.9	1.3	5.1																		3000.0																									
2013-07-07	23	0	KB548	2013	8.0			2.9	1.8	6.1																		3000.0																									
2013-07-08	0	0	KB548	2013	7.8			3.0	1.6	7.0																		3000.0																									
2013-07-08	1	0	KB548	2013	7.3			3.0	3.8	5.7																		3000.0																									
2013-07-08	2	0	KB548	2013	6.9			2.9	2.0	7.3																		3000.0																									
2013-07-08	3	0	KB548	2013	6.5			2.5	3.4	5.8																		3000.0																									
2013-07-08	4	0	KB548	2013	6.7			2.8	3.0	6.3																		3000.0																									
2013-07-08	5	0	KB548	2013	6.5			2.8	2.1	5.6																		3000.0																									
2013-07-08	6	0	KB548	2013	6.2			2.6	1.9	6.0																		3000.0																									
2013-07-08	7	0	KB548	2013	6.6			2.7	1.5	5.6																		3000.0																									
2013-07-08	8	0	KB548	2013	6.9			2.9	1.8	3.0																		3000.0																									
2013-07-08	9	0	KB548	2013	7.4			3.0	1.6																			3000.0																									
2013-07-08	10	0	KB548	2013	8.1			3.0	1.6	5.8																		3000.0																									
2013-07-08	11	0	KB548	2013	7.9			3.0	1.6	4.0																		3000.0																									
2013-07-08	12	0	KB548	2013	7.9			2.9	1.6	3.1																		3000.0																									
2013-07-08	13	0	KB548	2013	7.4			2.8	1.4	4.9																		3000.0																									
2013-07-08	14	0	KB548	2013	6.7			2.8	1.4																			3000.0																									
2013-07-08	15	0	KB548	2013	6.4			2.9	1.6																			3000.0																									
2013-07-08	16	0	KB548	2013	5.9			2.9	1.7																			3000.0																									
2013-07-08	17	0	KB548	2013	5.3			2.9	1.5	4.3																		3000.0																									
2013-07-08	18	0	KB548	2013	5.5			2.6	1.3	1.9																		3000.0																									
2013-07-08	19	0	KB548	2013	5.3			2.6	1.5																			3000.0																									
2013-07-08	20	0	KB548	2013	5.9			2.6	1.6	2.4																		3000.0																									
2013-07-08	21	0	KB548	2013	6.4			2.8	1.6																			3000.0																									
2013-07-08	22	0	KB548	2013	7.0			2.8	1.6	4.8																		3000.0																									
2013-07-08	23	0	KB548	2013					1.8	7.2																		3000.0																									
2013-07-09	0	0	KB548	2013					1.6	7.2																		3000.0																									
2013-07-09	1	0	KB548	2013	5.6			2.6	1.8	6.3																		3000.0																									
2013-07-09	2	0	KB548	2013	6.1			2.9	3.0	6.1																		3000.0																									
2013-07-09	9	0	KB548	2013	5.9			2.8	1.4	4.6																		3000.0																									
2013-07-09	10	0	KB548	2013	6.6			2.9	1.5	5.9																		3000.0																									
2013-07-09	11	0	KB548	2013	7.1			3.0	1.4	5.5																		3000.0																									
2013-07-09	12	0	KB548	2013	7.3			2.8	1.6	7.2																		3000.0																									
2013-07-09	13	0	KB548	2013					1.8	7.2																		3000.0																									
2013-07-09	14	0	KB548	2013	6.5			2.9	1.6	6.1																		3000.0																									
2013-07-09	15	0	KB548	2013					1.5	6.3																		3000.0																									
2013-07-09	16	0	KB548	2013	6.2			2.7	1.6	6.4																		3000.0																									
2013-07-09	17	0	KB548	2013	6.2			2.6	1.5	5.5																		3000.0																									
2013-07-09	18	0	KB548	2013					1.5	4.6																		3000.0																									
2013-07-09	19	0	KB548	2013					1.4	3.4																		3000.0																									
2013-07-09	20	0	KB548	2013	5.2			2.8	1.5	4.3																		3000.0																									
2013-07-09	21	0	KB548	2013					1.5	8.1																		3000.0																									
2013-07-09	22	0	KB548	2013	6.2			2.9	1.6	5.9																		3000.0																									
2013-07-09	23	0	KB548	2013					1.8	8.1																		3000.0																									
2013-07-10	0	0	KB548	2013					1.7	7.1																		3000.0																									
2013-07-10	1	0	KB548	2013	6.4			2.8	1.8	5.9																		3000.0																									
2013-07-10	2	0	KB548	2013					3.6	7.5																		3000.0																									
2013-07-10	9	0	KB548	2013	6.5			3.0	1.6	2.3																		3000.0																									
2013-07-10	10	0	KB548	2013	6.7			3.0	1.4																			3000.0																									
2013-07-10	11	0	KB548	2013	7.5			2.7	1.6	2.2																		3000.0																									
2013-07-10	12	0	KB548	2013	7.5			2.7	1.6	2.4																		3000.0																									
2013-07-10	13	0	KB548	2013	7.8			2.7	1.6	2.3																		3000.0																									
2013-07-10	14	0	KB548	2013	7.2			2.6	1.6																			3000.0																									
2013-07-10	15	0	KB548	2013	6.5			2.8	1.6																			3000.0																									
2013-07-10	16	0	KB548	2013	7.1			2.7	1.7																			3000.0																									
2013-07-10	17	0	KB548	2013	6.0			2.9	1.5	2.0																		3000.0																									
2013-07-10	18	0	KB548	2013	5.5			2.6	1.3	3.4																		3000.0																									
2013-07-10	19	0	KB548	2013	4.8			2.4	1.6																			3000.0																									
2013-07-10	20	0	KB548	2013	5.1			2.5	1.6	2.2																		3000.0																									
2013-07-10	21	0	KB548	2013	5.0			2.5	1.4	4.0																		3000.0																									
2013-07-10	22	0	KB548	2013	5.0			2.8	1.4	4.1																		3000.0																									
2013-07-10	23	0	KB548	2013	5.0			2.8	1.6	4.3																		3000.0																									
2013-07-11	0	0	KB548	2013					3.6	5.7																		3000.0																									
2013-07-11	1	0	KB548	2013					1.6	5.4																		3000.0																									
2013-07-11	2	0	KB548	2013					1.5	6.8																		3000.0																									
2013-07-11	9	0	KB548	2013	5.6			2.8	1.3	2.4																		3000.0																									
2013-07-11	10	0	KB548	2013	5.7			2.9	1.4	9.3																		3000.0																									
2013-07-11	11	0	KB548	2013	5.6			2.8	1.7	3.7																		3000.0																									
2013-07-11	12	0	KB548	2013	6.2			2.7	1.6	2.6																		3000.0																									
2013-07-11	13	0	KB548	2013	6.3			2.7	1.6	1.9																		3000.0																									
2013-07-11	14	0	KB548	2013	5.7			2.8	1.6	2.2																		3000.0																									
2013-07-11	15	0	KB548	2013					1.6	2.4																		3000.0																									
2013-07-11	16	0	KB548	2013					1.5	4.5																		3000.0																									
2013-07-11	17	0	KB548	2013					1.6	4.3																		3000.0																									
2013-07-11	18	0	KB548	2013	4.8			2.6	1.4	2.0																		3000.0																									
2013-07-11	19	0	KB548	2013	4.4			2.5	1.6	2.0																		3000.0																									
2013-07-11	20	0	KB548	2013	4.6			2.7	1.7	2.3																		3000.0																									
2013-07-11	21	0	KB548	2013	5.3			3.0	1.5	3.2																		3000.0																									
2013-07-11	22	0	KB548	2013					1.5	5.1																		3000.0																									
2013-07-11	23	0	KB548	2013	4.9			2.7	1.7	4.1																		3000.0																									
2013-07-12	0	0	KB548	2013					1.9	5.9																		3000.0																									
2013-07-12	1	0	KB548	2013	5.3			2.4	3.4	6.4																		3000.0																									
2013-07-12	2	0	KB548	2013	5.8			2.7	1.7	5.2																		3000.0																									
2013-07-12	3	0	KB548	2013	6.0			2.8	2.9	3.9																		3000.0																									
2013-07-12	4	0	KB548	2013	5.9			2.7	1.7																			3000.0																									
2013-07-12	5	0	KB548	2013	6.6			3.0	1.8	4.3																		3000.0																									
2013-07-12	6	0	KB548	2013	6.5			2.9	1.8	4.9																		3000.0																									
2013-07-12	7	0	KB548	2013	6.6			2.9	1.6	5.2																		3000.0																									
2013-07-12	8	0	KB548	2013	6.6			3.0	1.5	3.9																		3000.0																									
2013-07-12	9	0	KB548	2013	6.3			2.9	1.6	5.7																		3000.0																									
2013-07-12	10	0	KB548	2013	6.6			3.0	1.6	2.4																		3000.0																									
2013-07-12	11	0	KB548	2013	6.8			3.0	1.5	2.0																		3000.0																									
2013-07-12	12	0	KB548	2013	6.6			2.8	1.6																			3000.0																									
2013-07-12	13	0	KB548	2013	6.4			2.7	1.6	4.4																		3000.0																									
2013-07-12	14	0	KB548	2013	6.3			2.8	1.6																			3000.0																									
2013-07-12	15	0	KB548	2013	6.5			2.8	1.6																			3000.0																									
2013-07-12	16	0	KB548	2013	6.2			2.7	1.6	2.3																		3000.0																									
2013-07-12	17	0	KB548	2013	5.8			3.2	1.6																			3000.0																									
2013-07-12	18	0	KB548	2013	5.3			2.9	1.5																			3000.0																									
2013-07-12	19	0	KB548	2013	4.6			2.8	1.4																			3000.0																									
2013-07-12	20	0	KB548	2013	4.8			2.6	1.6																			3000.0																									
2013-07-12	21	0	KB548	2013	5.4			2.6	1.6	3.2																		3000.0																									
2013-07-12	22	0	KB548	2013	6.0			2.9	1.6	3.5																		3000.0																									
2013-07-12	23	0	KB548	2013	6.4			3.0	1.7	4.7																		3000.0																									
2013-07-13	0	0	KB548	2013	7.2			2.7	2.0	4.9																		3000.0																									
2013-07-13	1	0	KB548	2013	8.4			3.0	1.8	7.3																		3000.0																									
2013-07-13	2	0	KB548	2013	6.7			2.9	3.7	6.0																		3000.0																									
2013-07-13	3	0	KB548	2013	7.0			2.8	1.8	4.3																		3000.0																									
2013-07-13	4	0	KB548	2013	6.8			2.9	4.0																			3000.0																									
2013-07-13	5	0	KB548	2013	6.8			2.9	3.1	3.3																		3000.0																									
2013-07-13	6	0	KB548	2013	6.3			2.8	3.7	4.0																		3000.0																									
2013-07-13	7	0	KB548	2013	6.3			2.9	1.7	3.4																		3000.0																									
2013-07-13	8	0	KB548	2013	6.6			2.8	1.6	9.0																		3000.0																									
2016-03-11	7	0	KB548	2016	7.8			3.4	2.0																			3000.0																									
2016-03-11	8	0	KB548	2016	7.8			3.4	1.7	2.5																		3000.0																									
2016-03-11	9	0	KB548	2016	7.8			3.3	1.7	2.1																		3000.0																									
2016-03-11	10	0	KB548	2016	6.9			3.2	1.5																			3000.0																									
2016-03-11	11	0	KB548	2016	5.9			3.2	1.9																			3000.0																									
2016-03-11	12	0	KB548	2016	5.3			2.9	1.6																			3000.0																									
2016-03-11	13	0	KB548	2016	5.2			2.8																				3000.0																									
2016-03-11	14	0	KB548	2016	4.9			3.0																				3000.0																									
2016-03-11	15	0	KB548	2016	4.4			2.6																				3000.0																									
2016-03-12	7	0	KB548	2016	7.7			3.3	2.1	3.9																		3000.0																									
2016-03-12	8	0	KB548	2016	7.8			3.6	1.4	4.7																		3000.0																									
2016-03-12	9	0	KB548	2016	7.2			3.5	1.5	1.7																		3000.0																									
2016-03-12	10	0	KB548	2016	5.6			3.4	1.5																			3000.0																									
2016-03-12	11	0	KB548	2016	4.7			3.1	1.5	2.8																		3000.0																									
2016-03-12	12	0	KB548	2016	4.4			3.1																				3000.0																									
2016-03-12	13	0	KB548	2016	4.1			2.9																				3000.0																									
2016-03-12	14	0	KB548	2016	4.1			2.9																				3000.0																									
2016-03-12	15	0	KB548	2016	4.2			2.9																				3000.0																									
2016-03-12	16	0	KB548	2016	4.1			3.0	1.6																			3000.0																									
2016-03-12	17	0	KB548	2016	4.2			2.9	1.5																			3000.0																									
2016-03-12	18	0	KB548	2016	4.4			2.9	1.6																			3000.0																									
2016-03-12	19	0	KB548	2016	4.5			2.9	1.7																			3000.0																									
2016-03-12	20	0	KB548	2016	4.4			2.8	1.7																			3000.0																									
2016-03-12	21	0	KB548	2016	4.7			3.1	1.5																			3000.0																									
2016-03-12	22	0	KB548	2016	5.6			3.2	1.8	2.5																		3000.0																									
2016-03-12	23	0	KB548	2016	6.5			3.6	1.8	3.4																		3000.0																									
2016-03-13	0	0	KB548	2016	6.7			3.3	2.0	6.4																		3000.0																									
2016-03-13	1	0	KB548	2016	7.6			3.3	2.0	5.4																		3000.0																									
2016-03-13	2	0	KB548	2016	6.8			3.5	1.7	4.2																		3000.0																									
2016-03-13	3	0	KB548	2016	8.4			3.5	2.3																			3000.0																									
2016-03-13	4	0	KB548	2016	9.3			3.4	1.8	3.6																		3000.0																									
2016-03-13	5	0	KB548	2016	8.8			3.5	2.3	3.6																		3000.0																									
2016-03-13	6	0	KB548	2016	7.6			3.5	2.0	3.4																		3000.0																									
2016-03-13	7	0	KB548	2016	7.2			3.6																				3000.0																									
2016-03-13	8	0	KB548	2016	6.7			3.4	1.6	2.5																		3000.0																									
2016-03-13	9	0	KB548	2016	6.6			3.5	1.5																			3000.0																									
2016-03-13	10	0	KB548	2016	5.6			3.2	1.6																			3000.0																									
2016-03-13	11	0	KB548	2016	5.4			3.0	1.6																			3000.0																									
2016-03-13	12	0	KB548	2016	4.8			3.0																				3000.0																									
2016-03-13	13	0	KB548	2016	4.9			2.8																				3000.0																									
2016-03-13	14	0	KB548	2016	4.6			3.1																				3000.0																									
2016-03-13	15	0	KB548	2016	5.0			2.9																				3000.0																									
2016-03-13	16	0	KB548	2016	4.5			3.1	1.6																			3000.0																									
2016-03-13	17	0	KB548	2016	4.8			2.9	1.5																			3000.0																									
2016-03-13	18	0	KB548	2016	4.8			3.2	1.5																			3000.0																									
2016-03-13	19	0	KB548	2016	4.9			3.1	1.4																			3000.0																									
2016-03-13	20	0	KB548	2016	4.5			3.1	1.5																			3000.0																									
2016-03-13	21	0	KB548	2016	4.5			3.4	1.5																			3000.0																									
2016-03-13	22	0	KB548	2016	6.0			3.6	2.0																			3000.0																									
2016-03-13	23	0	KB548	2016	6.5			3.6	1.9																			3000.0																									
2016-03-14	0	0	KB548	2016	7.1			3.3	2.1	4.1																		3000.0																									
2016-03-14	1	0	KB548	2016	7.9			3.6	2.6																			3000.0																									
2016-03-14	2	0	KB548	2016	7.7			3.4	2.7	3.1																		3000.0																									
2016-03-14	3	0	KB548	2016	7.5			3.4	2.8	3.2																		3000.0																									
2016-03-14	4	0	KB548	2016	8.3			3.4	2.1																			3000.0																									
2016-03-14	5	0	KB548	2016	7.7			3.3	2.0																			3000.0																									
2016-03-14	6	0	KB548	2016	7.1			3.5	2.1																			3000.0																									
2016-03-14	7	0	KB548	2016	7.3			3.4	1.9																			3000.0																									
2016-03-14	8	0	KB548	2016	7.2			3.3	1.7	2.0																		3000.0																									
2016-03-14	9	0	KB548	2016	7.6			3.5	1.8																			3000.0																									
2016-03-14	10	0	KB548	2016	7.0			3.3	1.5																			3000.0																									
2016-03-14	11	0	KB548	2016	6.4			3.3																				3000.0																									
2016-03-14	12	0	KB548	2016	5.2			3.1	1.4																			3000.0																									
2016-03-14	13	0	KB548	2016	4.6			3.0	1.5																			3000.0																									
2016-03-14	14	0	KB548	2016	4.2			3.1	1.6																			3000.0																									
2016-03-14	15	0	KB548	2016	4.6			2.9	1.5																			3000.0																									
2016-03-14	16	0	KB548	2016	4.6			2.9	1.8																			3000.0																									
2016-03-14	17	0	KB548	2016	4.7			2.9	1.5																			3000.0																									
2016-03-14	18	0	KB548	2016	4.6			3.1	1.6																			3000.0																									
2016-03-14	19	0	KB548	2016	4.5			3.3	1.4																			3000.0																									
2016-03-14	20	0	KB548	2016	4.0			3.2	1.4																			3000.0																									
2016-03-14	21	0	KB548	2016	4.5			3.3	1.6																			3000.0																									
2016-03-14	22	0	KB548	2016	6.0			3.5	2.3																			3000.0																									
2016-03-14	23	0	KB548	2016	6.9			3.4	1.9																			3000.0																									
2016-03-15	0	0	KB548	2016	8.2			3.4	2.0																			3000.0																									
2016-03-15	1	0	KB548	2016	8.5			3.1	2.4	3.2																		3000.0																									
2016-03-15	2	0	KB548	2016	9.8			3.5	2.8	3.4																		3000.0																									
2016-03-15	3	0	KB548	2016	6.9			3.6	2.4																			3000.0																									
2016-03-15	4	0	KB548	2016	7.2			3.3	3.5																			3000.0																									
2016-03-15	5	0	KB548	2016	8.1			3.2	2.3																			3000.0																									
2016-03-15	6	0	KB548	2016	8.9			3.3	2.5																			3000.0																									
2016-03-15	7	0	KB548	2016	9.3			3.2	2.2																			3000.0																									
2016-03-15	8	0	KB548	2016	8.9			3.3	2.3																			3000.0																									
2016-03-15	9	0	KB548	2016	8.8			3.4	2.8																			3000.0																									
2016-03-15	10	0	KB548	2016	6.9			3.4	1.5																			3000.0																									
2016-03-15	11	0	KB548	2016	5.9			3.3	1.8																			3000.0																									
2016-03-15	12	0	KB548	2016	4.4			3.3	1.6																			3000.0																									
2016-03-15	13	0	KB548	2016	4.4			2.9	1.9																			3000.0																									
2016-03-15	14	0	KB548	2016	4.7			2.8																				3000.0																									
2016-03-15	15	0	KB548	2016	4.4			3.1																				3000.0																									
2016-03-15	16	0	KB548	2016	4.8			2.8																				3000.0																									
2016-03-15	17	0	KB548	2016	4.8			2.9	1.5																			3000.0																									
2016-03-15	18	0	KB548	2016	4.7			2.9	1.5																			3000.0																									
2016-03-15	19	0	KB548	2016	4.7			3.0	1.5																			3000.0																									
2016-03-15	20	0	KB548	2016	4.2			3.4	1.7																			3000.0																									
2016-03-15	21	0	KB548	2016	5.2			3.3	1.5																			3000.0																									
2016-03-15	22	0	KB548	2016	7.3			3.7	1.7	2.1																		3000.0																									
2016-03-15	23	0	KB548	2016	6.5			3.4	2.0	2.8																		3000.0																									
2016-03-16	0	0	KB548	2016	8.3			3.4	2.1	3.1																		3000.0																									
2016-03-16	1	0	KB548	2016	7.3			3.3	2.3	3.2																		3000.0																									
2016-03-16	2	0	KB548	2016	8.8			3.0	2.8																			3000.0																									
2016-03-16	3	0	KB548	2016	0.0			3.2	3.6																			3000.0																									
2016-03-16	4	0	KB548	2016	9.5			3.3	3.0	3.5																		3000.0																									
2016-03-16	5	0	KB548	2016	8.1			3.0	3.4																			3000.0																									
2016-03-16	6	0	KB548	2016	7.4			3.3	3.1																			3000.0																									
2016-03-16	7	0	KB548	2016	7.2			3.3	2.1																			3000.0																									
2016-03-16	11	0	KB548	2016	6.9			3.3																				3000.0																									
2016-03-16	12	0	KB548	2016	5.8			3.5	1.5																			3000.0																									
2016-03-16	13	0	KB548	2016	5.9			2.9	1.7																			3000.0																									
2016-03-16	14	0	KB548	2016					1.6																			3000.0																									
2016-03-16	15	0	KB548	2016					1.7																			3000.0																									
2016-03-16	16	0	KB548	2016	5.3			3.1																				3000.0																									
2016-03-16	17	0	KB548	2016	5.0			3.2	1.8																			3000.0																									
2016-03-16	18	0	KB548	2016	4.5			3.1	1.8																			3000.0																									
2016-03-16	19	0	KB548	2016	4.3			3.0	1.6																			3000.0																									
2016-03-16	20	0	KB548	2016	4.1			3.0	1.7																			3000.0																									
2016-03-16	21	0	KB548	2016	4.4			3.2	1.7																			3000.0																									
2016-03-16	22	0	KB548	2016	5.6			3.6	2.0																			3000.0																									
2016-03-16	23	0	KB548	2016	8.1			3.6	1.8																			3000.0																									
2016-03-17	0	0	KB548	2016	7.8			3.3	1.9	3.1																		3000.0																									
2016-03-17	1	0	KB548	2016	9.5			3.5	2.2	3.4																		3000.0																									
2016-03-17	2	0	KB548	2016	8.0			3.4	2.6	3.6																		3000.0																									
2016-03-17	3	0	KB548	2016	8.0			3.3	3.1	3.5																		3000.0																									
2016-03-17	4	0	KB548	2016	8.2			3.3	2.9	3.3																		3000.0																									
2016-03-17	5	0	KB548	2016	8.4			3.3	2.8																			3000.0																									
2016-03-17	6	0	KB548	2016	8.5			3.3	2.8																			3000.0																									
2016-03-17	7	0	KB548	2016	8.3			3.4	1.9	2.4																		3000.0																									
2016-03-17	8	0	KB548	2016	7.7			3.4	2.8																			3000.0																									
2016-03-17	9	0	KB548	2016	6.6			3.3																				3000.0																									
2016-03-17	10	0	KB548	2016	6.2			3.1	1.7																			3000.0																									
2016-03-17	11	0	KB548	2016	6.8			3.1	1.5																			3000.0																									
2016-03-17	12	0	KB548	2016	6.2			2.9	1.7																			3000.0																									
2016-03-17	13	0	KB548	2016	5.7			2.8																				3000.0																									
2016-03-17	14	0	KB548	2016	5.4			3.0																				3000.0																									
2016-03-17	15	0	KB548	2016	5.5			3.1																				3000.0																									
2016-03-17	16	0	KB548	2016	5.3			3.3																				3000.0																									
2016-03-17	17	0	KB548	2016	4.3			3.1	1.5																			3000.0																									
2016-03-17	18	0	KB548	2016	4.3			2.9	1.5																			3000.0																									
2016-03-17	19	0	KB548	2016	4.2			2.9	1.4																			3000.0																									
2016-03-17	20	0	KB548	2016	4.3			3.1	1.6																			3000.0																									
2016-03-17	21	0	KB548	2016	4.6			3.4	1.6																			3000.0																									
